game_pk,season_year,game_date,prob_home,actual,correct,model_label
745319,2024,2024-06-28,0.4156,1,0,primary
745560,2024,2024-06-28,0.6184,1,1,fallback
745804,2024,2024-06-28,0.4502,1,0,primary
745970,2024,2024-06-28,0.5463,1,1,primary
746214,2024,2024-06-28,0.4228,1,0,primary
746292,2024,2024-06-28,0.4111,1,0,primary
746776,2024,2024-06-28,0.5523,1,1,fallback
746939,2024,2024-06-28,0.668,0,0,primary
747017,2024,2024-06-28,0.5922,1,1,primary
747105,2024,2024-06-28,0.6616,1,1,primary
747183,2024,2024-06-28,0.6766,0,0,primary
744921,2024,2024-06-29,0.4309,1,0,primary
745071,2024,2024-06-29,0.4199,0,1,primary
745159,2024,2024-06-29,0.5289,0,0,fallback
745239,2024,2024-06-29,0.5837,0,0,primary
745317,2024,2024-06-29,0.3628,0,1,primary
745559,2024,2024-06-29,0.5997,0,0,primary
745801,2024,2024-06-29,0.6059,0,0,primary
745972,2024,2024-06-29,0.5302,0,0,primary
746211,2024,2024-06-29,0.3913,1,0,primary
746289,2024,2024-06-29,0.4923,0,1,primary
746778,2024,2024-06-29,0.4781,1,0,primary
746940,2024,2024-06-29,0.5391,0,0,primary
747018,2024,2024-06-29,0.5139,1,1,fallback
747104,2024,2024-06-29,0.472,1,0,primary
747186,2024,2024-06-29,0.6451,1,1,primary
744916,2024,2024-06-30,0.3617,0,1,primary
745072,2024,2024-06-30,0.5333,1,1,primary
745154,2024,2024-06-30,0.592,1,1,primary
745243,2024,2024-06-30,0.5267,0,0,primary
745320,2024,2024-06-30,0.4445,1,0,fallback
745555,2024,2024-06-30,0.7539,1,1,primary
745802,2024,2024-06-30,0.5825,0,0,fallback
745971,2024,2024-06-30,0.5818,1,1,primary
746209,2024,2024-06-30,0.367,0,1,primary
746290,2024,2024-06-30,0.4276,1,0,primary
746779,2024,2024-06-30,0.6007,0,0,primary
746938,2024,2024-06-30,0.6412,1,1,primary
747016,2024,2024-06-30,0.6134,0,0,primary
747101,2024,2024-06-30,0.5532,0,0,primary
747182,2024,2024-06-30,0.7432,1,1,primary
744840,2024,2024-07-01,0.4599,0,1,primary
744914,2024,2024-07-01,0.4735,0,1,primary
746535,2024,2024-07-01,0.3329,1,0,fallback
744838,2024,2024-07-02,0.4155,0,1,primary
744913,2024,2024-07-02,0.4183,1,0,primary
744999,2024,2024-07-02,0.4765,1,0,primary
745240,2024,2024-07-02,0.3883,0,1,primary
745482,2024,2024-07-02,0.48,0,1,primary
745647,2024,2024-07-02,0.4367,1,0,primary
745730,2024,2024-07-02,0.7339,0,0,primary
745886,2024,2024-07-02,0.4411,1,0,primary
746047,2024,2024-07-02,0.3875,0,1,fallback
746133,2024,2024-07-02,0.5115,1,1,fallback
746282,2024,2024-07-02,0.4659,0,1,primary
746537,2024,2024-07-02,0.3974,0,1,primary
746623,2024,2024-07-02,0.5277,1,1,primary
746860,2024,2024-07-02,0.3462,0,1,fallback
747102,2024,2024-07-02,0.4855,0,1,fallback
744837,2024,2024-07-03,0.3699,1,0,primary
744915,2024,2024-07-03,0.4794,0,1,primary
744998,2024,2024-07-03,0.5121,0,0,primary
745234,2024,2024-07-03,0.4092,0,1,primary
745487,2024,2024-07-03,0.4559,1,0,primary
745643,2024,2024-07-03,0.4734,1,0,fallback
745728,2024,2024-07-03,0.6021,0,0,primary
745888,2024,2024-07-03,0.5641,0,0,fallback
746045,2024,2024-07-03,0.4973,0,1,primary
746128,2024,2024-07-03,0.5599,0,0,fallback
746283,2024,2024-07-03,0.4983,1,0,primary
746534,2024,2024-07-03,0.4429,0,1,primary
746617,2024,2024-07-03,0.7094,0,0,primary
746858,2024,2024-07-03,0.441,0,1,primary
747100,2024,2024-07-03,0.7141,1,1,primary
744834,2024,2024-07-04,0.4078,1,0,primary
744912,2024,2024-07-04,0.509,0,0,primary
744996,2024,2024-07-04,0.4238,0,1,primary
745236,2024,2024-07-04,0.563,1,1,primary
745484,2024,2024-07-04,0.5624,0,0,primary
745641,2024,2024-07-04,0.4641,1,0,primary
745726,2024,2024-07-04,0.5185,0,0,primary
746043,2024,2024-07-04,0.4103,0,1,fallback
746126,2024,2024-07-04,0.5712,0,0,primary
746285,2024,2024-07-04,0.6396,0,0,primary
746532,2024,2024-07-04,0.3648,1,0,primary
746619,2024,2024-07-04,0.7131,1,1,primary
746857,2024,2024-07-04,0.5523,1,1,primary
747103,2024,2024-07-04,0.5997,0,0,primary
744836,2024,2024-07-05,0.4694,0,1,primary
744992,2024,2024-07-05,0.5123,1,1,primary
745237,2024,2024-07-05,0.4176,1,0,primary
745398,2024,2024-07-05,0.5606,1,1,primary
745479,2024,2024-07-05,0.4192,1,0,primary
745639,2024,2024-07-05,0.3551,0,1,primary
745725,2024,2024-07-05,0.4785,0,1,primary
745884,2024,2024-07-05,0.4539,0,1,fallback
746046,2024,2024-07-05,0.5364,0,0,fallback
746127,2024,2024-07-05,0.5817,1,1,primary
746533,2024,2024-07-05,0.4816,1,0,primary
746620,2024,2024-07-05,0.6346,0,0,primary
746693,2024,2024-07-05,0.5077,0,0,primary
746859,2024,2024-07-05,0.5598,1,1,primary
747097,2024,2024-07-05,0.5217,0,0,primary
744835,2024,2024-07-06,0.5192,1,1,primary
744995,2024,2024-07-06,0.4068,1,0,primary
745235,2024,2024-07-06,0.5669,0,0,primary
745395,2024,2024-07-06,0.5967,0,0,primary
745476,2024,2024-07-06,0.5162,0,0,primary
745642,2024,2024-07-06,0.3229,1,0,primary
745724,2024,2024-07-06,0.5787,1,1,primary
745885,2024,2024-07-06,0.4683,1,0,primary
746044,2024,2024-07-06,0.5947,1,1,primary
746129,2024,2024-07-06,0.4251,1,0,primary
746529,2024,2024-07-06,0.4263,1,0,primary
746615,2024,2024-07-06,0.6363,1,1,primary
746694,2024,2024-07-06,0.6258,0,0,primary
746856,2024,2024-07-06,0.4715,0,1,primary
747099,2024,2024-07-06,0.49,1,0,primary
744832,2024,2024-07-07,0.5208,0,0,primary
744993,2024,2024-07-07,0.4936,1,0,primary
745233,2024,2024-07-07,0.6014,0,0,primary
745391,2024,2024-07-07,0.6771,0,0,primary
745477,2024,2024-07-07,0.4002,0,1,primary
745637,2024,2024-07-07,0.308,0,1,primary
745723,2024,2024-07-07,0.5015,0,0,primary
745883,2024,2024-07-07,0.5239,1,1,primary
746039,2024,2024-07-07,0.5515,1,1,primary
746122,2024,2024-07-07,0.4283,0,1,fallback
746530,2024,2024-07-07,0.4546,0,1,fallback
746616,2024,2024-07-07,0.6913,1,1,fallback
746691,2024,2024-07-07,0.5264,0,0,primary
746855,2024,2024-07-07,0.4972,1,0,primary
747098,2024,2024-07-07,0.4436,1,0,fallback
744833,2024,2024-07-08,0.3911,0,1,primary
745480,2024,2024-07-08,0.3776,1,0,primary
746208,2024,2024-07-08,0.4295,0,1,fallback
746455,2024,2024-07-08,0.4728,1,0,fallback
746692,2024,2024-07-08,0.592,1,1,primary
746771,2024,2024-07-08,0.2875,0,1,primary
747181,2024,2024-07-08,0.4656,0,1,fallback
745074,2024,2024-07-09,0.4158,1,0,primary
745316,2024,2024-07-09,0.6323,1,1,primary
745393,2024,2024-07-09,0.5976,0,0,primary
745557,2024,2024-07-09,0.3865,1,0,primary
745803,2024,2024-07-09,0.4397,1,0,primary
745968,2024,2024-07-09,0.6065,0,0,primary
746206,2024,2024-07-09,0.5119,0,0,primary
746368,2024,2024-07-09,0.698,1,1,primary
746451,2024,2024-07-09,0.413,0,1,primary
746690,2024,2024-07-09,0.6888,1,1,primary
746937,2024,2024-07-09,0.7296,1,1,primary
747014,2024,2024-07-09,0.6326,0,0,primary
747180,2024,2024-07-09,0.325,0,1,primary
745069,2024,2024-07-10,0.4505,0,1,primary
745155,2024,2024-07-10,0.5229,0,0,primary
745156,2024,2024-07-10,0.5379,0,0,fallback
745318,2024,2024-07-10,0.5625,0,0,primary
745394,2024,2024-07-10,0.5632,0,0,primary
745556,2024,2024-07-10,0.4075,1,0,primary
745796,2024,2024-07-10,0.5131,1,1,primary
745969,2024,2024-07-10,0.6429,1,1,primary
746205,2024,2024-07-10,0.4975,1,0,primary
746366,2024,2024-07-10,0.7278,1,1,primary
746453,2024,2024-07-10,0.4412,1,0,primary
746689,2024,2024-07-10,0.706,0,0,primary
746772,2024,2024-07-10,0.3881,1,0,primary
746773,2024,2024-07-10,0.4996,0,1,primary
746934,2024,2024-07-10,0.7565,0,0,primary
747015,2024,2024-07-10,0.5891,0,0,primary
747179,2024,2024-07-10,0.484,1,0,primary
745065,2024,2024-07-11,0.4611,1,0,primary
745313,2024,2024-07-11,0.5987,0,0,primary
745558,2024,2024-07-11,0.496,1,0,primary
745799,2024,2024-07-11,0.4663,1,0,primary
745967,2024,2024-07-11,0.5562,0,0,primary
746204,2024,2024-07-11,0.4787,0,1,fallback
746367,2024,2024-07-11,0.629,1,1,fallback
746452,2024,2024-07-11,0.5162,1,1,primary
746688,2024,2024-07-11,0.7368,1,1,primary
746935,2024,2024-07-11,0.7091,1,1,primary
747011,2024,2024-07-11,0.7114,0,0,primary
747178,2024,2024-07-11,0.4181,1,0,primary
745064,2024,2024-07-12,0.4522,1,0,primary
745153,2024,2024-07-12,0.6235,0,0,primary
745312,2024,2024-07-12,0.4696,1,0,primary
745390,2024,2024-07-12,0.4299,0,1,primary
745552,2024,2024-07-12,0.6633,0,0,primary
745800,2024,2024-07-12,0.5552,1,1,fallback
745965,2024,2024-07-12,0.6137,0,0,fallback
746207,2024,2024-07-12,0.5933,1,1,primary
746371,2024,2024-07-12,0.5605,1,1,primary
746450,2024,2024-07-12,0.5241,0,0,primary
746685,2024,2024-07-12,0.5994,1,1,primary
746774,2024,2024-07-12,0.5179,0,0,primary
746936,2024,2024-07-12,0.5065,0,0,primary
747012,2024,2024-07-12,0.5821,0,0,primary
747175,2024,2024-07-12,0.4684,1,0,primary
745067,2024,2024-07-13,0.4025,0,1,primary
745152,2024,2024-07-13,0.5932,1,1,primary
745175,2024,2024-07-13,0.5198,1,1,primary
745311,2024,2024-07-13,0.4605,0,1,fallback
745392,2024,2024-07-13,0.5746,1,1,primary
745549,2024,2024-07-13,0.6564,1,1,fallback
745798,2024,2024-07-13,0.5969,1,1,primary
745963,2024,2024-07-13,0.4705,0,1,primary
746202,2024,2024-07-13,0.6598,1,1,primary
746369,2024,2024-07-13,0.5999,0,0,primary
746447,2024,2024-07-13,0.4358,1,0,fallback
746687,2024,2024-07-13,0.4966,1,0,primary
746766,2024,2024-07-13,0.4793,0,1,primary
746930,2024,2024-07-13,0.4983,1,0,primary
747013,2024,2024-07-13,0.5409,0,0,primary
747177,2024,2024-07-13,0.5535,1,1,fallback
745066,2024,2024-07-14,0.4232,1,0,primary
745151,2024,2024-07-14,0.5273,0,0,primary
745314,2024,2024-07-14,0.4668,1,0,primary
745385,2024,2024-07-14,0.4713,0,1,primary
745551,2024,2024-07-14,0.6448,0,0,fallback
745797,2024,2024-07-14,0.6406,0,0,primary
745962,2024,2024-07-14,0.6242,1,1,fallback
746201,2024,2024-07-14,0.6674,1,1,primary
746370,2024,2024-07-14,0.4725,0,1,primary
746449,2024,2024-07-14,0.4267,1,0,fallback
746686,2024,2024-07-14,0.5733,0,0,primary
746769,2024,2024-07-14,0.5402,0,0,primary
746932,2024,2024-07-14,0.6068,1,1,primary
747009,2024,2024-07-14,0.632,1,1,primary
747176,2024,2024-07-14,0.5158,0,0,primary
744829,2024,2024-07-19,0.3683,1,0,primary
744911,2024,2024-07-19,0.4978,0,1,primary
744990,2024,2024-07-19,0.386,0,1,primary
745228,2024,2024-07-19,0.3457,0,1,primary
745481,2024,2024-07-19,0.4476,1,0,primary
745640,2024,2024-07-19,0.4965,1,0,primary
745721,2024,2024-07-19,0.4447,1,0,primary
746040,2024,2024-07-19,0.5575,1,1,primary
746123,2024,2024-07-19,0.4608,1,0,primary
746284,2024,2024-07-19,0.7573,1,1,primary
746531,2024,2024-07-19,0.3229,1,0,primary
746618,2024,2024-07-19,0.5352,1,1,primary
746854,2024,2024-07-19,0.6586,0,0,primary
744830,2024,2024-07-20,0.4995,1,0,primary
744910,2024,2024-07-20,0.5853,0,0,primary
744994,2024,2024-07-20,0.4189,0,1,primary
745229,2024,2024-07-20,0.4327,0,1,primary
745478,2024,2024-07-20,0.4126,1,0,primary
745638,2024,2024-07-20,0.4969,1,0,fallback
745720,2024,2024-07-20,0.454,0,1,primary
745880,2024,2024-07-20,0.4943,0,1,primary
746041,2024,2024-07-20,0.4315,0,1,primary
746121,2024,2024-07-20,0.4389,1,0,fallback
746286,2024,2024-07-20,0.6881,1,1,primary
746527,2024,2024-07-20,0.4256,1,0,primary
746613,2024,2024-07-20,0.5465,0,0,primary
746852,2024,2024-07-20,0.3801,0,1,primary
747093,2024,2024-07-20,0.5626,1,1,primary
747096,2024,2024-07-20,0.5353,0,0,primary
744831,2024,2024-07-21,0.4278,1,0,primary
744909,2024,2024-07-21,0.609,1,1,fallback
744991,2024,2024-07-21,0.5169,1,1,primary
745230,2024,2024-07-21,0.4046,1,0,primary
745470,2024,2024-07-21,0.4031,0,1,fallback
745633,2024,2024-07-21,0.5017,0,0,primary
745722,2024,2024-07-21,0.3567,0,1,primary
745882,2024,2024-07-21,0.4919,0,1,primary
746042,2024,2024-07-21,0.3458,1,0,primary
746125,2024,2024-07-21,0.4768,1,0,primary
746287,2024,2024-07-21,0.7189,1,1,primary
746528,2024,2024-07-21,0.5253,0,0,fallback
746610,2024,2024-07-21,0.4405,0,1,primary
746853,2024,2024-07-21,0.5054,1,1,primary
747094,2024,2024-07-21,0.5827,0,0,primary
744988,2024,2024-07-22,0.5319,1,1,primary
745232,2024,2024-07-22,0.6111,0,0,primary
745473,2024,2024-07-22,0.4358,1,0,primary
745635,2024,2024-07-22,0.3084,1,0,primary
745717,2024,2024-07-22,0.4667,1,0,primary
745881,2024,2024-07-22,0.4685,1,0,primary
746034,2024,2024-07-22,0.5045,0,0,primary
746124,2024,2024-07-22,0.5663,1,1,fallback
746280,2024,2024-07-22,0.5596,1,1,fallback
746526,2024,2024-07-22,0.4411,1,0,primary
746612,2024,2024-07-22,0.4099,0,1,primary
746850,2024,2024-07-22,0.5478,1,1,primary
747095,2024,2024-07-22,0.4095,0,1,primary
744828,2024,2024-07-23,0.4336,0,1,primary
744904,2024,2024-07-23,0.5129,0,0,primary
744985,2024,2024-07-23,0.661,1,1,primary
745227,2024,2024-07-23,0.7363,0,0,primary
745475,2024,2024-07-23,0.6368,0,0,primary
745632,2024,2024-07-23,0.3735,1,0,fallback
745715,2024,2024-07-23,0.3773,0,1,primary
745878,2024,2024-07-23,0.3792,0,1,primary
746036,2024,2024-07-23,0.3168,1,0,fallback
746118,2024,2024-07-23,0.5897,1,1,primary
746281,2024,2024-07-23,0.6598,0,0,primary
746524,2024,2024-07-23,0.4306,0,1,primary
746614,2024,2024-07-23,0.6488,1,1,fallback
746848,2024,2024-07-23,0.4862,0,1,primary
744824,2024,2024-07-24,0.4136,0,1,primary
744905,2024,2024-07-24,0.3994,1,0,primary
744989,2024,2024-07-24,0.6495,1,1,primary
745231,2024,2024-07-24,0.6698,0,0,primary
745472,2024,2024-07-24,0.5548,1,1,primary
745634,2024,2024-07-24,0.4115,0,1,primary
745716,2024,2024-07-24,0.44,0,1,primary
745877,2024,2024-07-24,0.4506,1,0,fallback
746035,2024,2024-07-24,0.4554,1,0,fallback
746119,2024,2024-07-24,0.5816,0,0,primary
746279,2024,2024-07-24,0.5284,0,0,primary
746525,2024,2024-07-24,0.4178,1,0,primary
746611,2024,2024-07-24,0.4969,1,0,primary
746851,2024,2024-07-24,0.47,0,1,fallback
747091,2024,2024-07-24,0.4309,0,1,primary
744827,2024,2024-07-25,0.5247,0,0,primary
744907,2024,2024-07-25,0.5238,0,0,primary
744984,2024,2024-07-25,0.7031,1,1,primary
745794,2024,2024-07-25,0.3987,1,0,primary
746037,2024,2024-07-25,0.464,0,1,primary
746117,2024,2024-07-25,0.5301,1,1,primary
746199,2024,2024-07-25,0.5528,0,0,fallback
746609,2024,2024-07-25,0.5933,0,0,fallback
744906,2024,2024-07-26,0.556,1,1,primary
745068,2024,2024-07-26,0.4209,0,1,primary
745146,2024,2024-07-26,0.5305,0,0,primary
745315,2024,2024-07-26,0.5105,1,1,primary
745554,2024,2024-07-26,0.4919,0,1,primary
745792,2024,2024-07-26,0.5177,1,1,primary
745964,2024,2024-07-26,0.6692,0,0,primary
746200,2024,2024-07-26,0.4995,0,1,primary
746277,2024,2024-07-26,0.5432,1,1,primary
746361,2024,2024-07-26,0.4396,1,0,primary
746448,2024,2024-07-26,0.3932,0,1,primary
746767,2024,2024-07-26,0.5342,0,0,primary
746933,2024,2024-07-26,0.3921,1,0,primary
747010,2024,2024-07-26,0.6855,0,0,primary
747174,2024,2024-07-26,0.5816,1,1,primary
744908,2024,2024-07-27,0.4601,1,0,primary
745059,2024,2024-07-27,0.5203,1,1,primary
745150,2024,2024-07-27,0.4995,0,1,primary
745307,2024,2024-07-27,0.4516,1,0,primary
745310,2024,2024-07-27,0.5606,1,1,fallback
745553,2024,2024-07-27,0.4706,1,0,fallback
745793,2024,2024-07-27,0.5609,0,0,primary
745966,2024,2024-07-27,0.6451,0,0,primary
746203,2024,2024-07-27,0.389,0,1,primary
746278,2024,2024-07-27,0.5903,0,0,primary
746362,2024,2024-07-27,0.3964,1,0,fallback
746446,2024,2024-07-27,0.4881,1,0,primary
746768,2024,2024-07-27,0.5363,0,0,primary
746931,2024,2024-07-27,0.5727,0,0,primary
747006,2024,2024-07-27,0.6518,0,0,primary
747171,2024,2024-07-27,0.5936,1,1,primary
744902,2024,2024-07-28,0.4762,1,0,primary
745063,2024,2024-07-28,0.4448,1,0,primary
745145,2024,2024-07-28,0.6257,1,1,primary
745305,2024,2024-07-28,0.599,1,1,primary
745550,2024,2024-07-28,0.4913,0,1,fallback
745795,2024,2024-07-28,0.4365,0,1,primary
745961,2024,2024-07-28,0.681,1,1,fallback
746195,2024,2024-07-28,0.3829,1,0,primary
746274,2024,2024-07-28,0.6171,0,0,primary
746364,2024,2024-07-28,0.4039,0,1,fallback
746445,2024,2024-07-28,0.5626,0,0,primary
746770,2024,2024-07-28,0.5755,0,0,primary
746929,2024,2024-07-28,0.4986,0,1,primary
747008,2024,2024-07-28,0.5652,1,1,primary
747173,2024,2024-07-28,0.5652,0,0,fallback
745147,2024,2024-07-29,0.5171,0,0,primary
745547,2024,2024-07-29,0.4292,0,1,primary
745791,2024,2024-07-29,0.4884,1,0,primary
745959,2024,2024-07-29,0.498,1,0,fallback
746360,2024,2024-07-29,0.5384,0,0,fallback
746444,2024,2024-07-29,0.4492,0,1,primary
746684,2024,2024-07-29,0.4119,1,0,primary
746765,2024,2024-07-29,0.3831,0,1,primary
746928,2024,2024-07-29,0.5209,1,1,primary
747007,2024,2024-07-29,0.5575,1,1,primary
747039,2024,2024-07-29,0.5311,0,0,fallback
747172,2024,2024-07-29,0.4913,1,0,primary
745060,2024,2024-07-30,0.5778,1,1,primary
745149,2024,2024-07-30,0.5038,1,1,primary
745309,2024,2024-07-30,0.6945,0,0,primary
745389,2024,2024-07-30,0.3707,1,0,primary
745546,2024,2024-07-30,0.5808,0,0,fallback
745787,2024,2024-07-30,0.5744,1,1,fallback
745958,2024,2024-07-30,0.5161,0,0,primary
746197,2024,2024-07-30,0.5289,1,1,primary
746365,2024,2024-07-30,0.5063,0,0,primary
746441,2024,2024-07-30,0.4819,0,1,fallback
746683,2024,2024-07-30,0.5417,1,1,fallback
746763,2024,2024-07-30,0.4573,0,1,primary
746926,2024,2024-07-30,0.4969,0,1,primary
747005,2024,2024-07-30,0.6089,1,1,primary
747167,2024,2024-07-30,0.5027,1,1,primary
745061,2024,2024-07-31,0.6166,0,0,primary
745148,2024,2024-07-31,0.4735,1,0,fallback
745306,2024,2024-07-31,0.5853,1,1,primary
745386,2024,2024-07-31,0.5042,1,1,primary
745543,2024,2024-07-31,0.5726,0,0,primary
745789,2024,2024-07-31,0.502,0,0,primary
745960,2024,2024-07-31,0.5031,0,0,primary
746198,2024,2024-07-31,0.5941,0,0,fallback
746363,2024,2024-07-31,0.5878,1,1,primary
746678,2024,2024-07-31,0.5745,0,0,primary
746764,2024,2024-07-31,0.4797,0,1,primary
746925,2024,2024-07-31,0.5123,1,1,primary
747003,2024,2024-07-31,0.5624,1,1,primary
747170,2024,2024-07-31,0.4119,1,0,primary
746196,2024,2024-08-01,0.5676,0,0,primary
746442,2024,2024-08-01,0.5792,0,0,primary
746607,2024,2024-08-01,0.4532,1,0,primary
746849,2024,2024-08-01,0.4434,1,0,primary
747092,2024,2024-08-01,0.5486,1,1,primary
744825,2024,2024-08-02,0.4071,0,1,primary
744986,2024,2024-08-02,0.522,0,0,primary
745224,2024,2024-08-02,0.4842,1,0,fallback
745387,2024,2024-08-02,0.5974,0,0,primary
745471,2024,2024-08-02,0.4882,0,1,primary
745631,2024,2024-08-02,0.3865,1,0,primary
745719,2024,2024-08-02,0.5058,0,0,primary
745875,2024,2024-08-02,0.7604,1,1,primary
746193,2024,2024-08-02,0.4092,0,1,primary
746354,2024,2024-08-02,0.6241,1,1,primary
746443,2024,2024-08-02,0.5714,0,0,primary
746605,2024,2024-08-02,0.4187,1,0,primary
746679,2024,2024-08-02,0.5499,0,0,primary
746845,2024,2024-08-02,0.6164,1,1,primary
747089,2024,2024-08-02,0.6521,1,1,fallback
744823,2024,2024-08-03,0.4811,1,0,primary
744987,2024,2024-08-03,0.4879,1,0,primary
745225,2024,2024-08-03,0.4414,1,0,fallback
745388,2024,2024-08-03,0.6384,1,1,fallback
745474,2024,2024-08-03,0.5759,1,1,primary
745636,2024,2024-08-03,0.442,0,1,primary
745714,2024,2024-08-03,0.5909,1,1,primary
745876,2024,2024-08-03,0.5911,1,1,primary
746194,2024,2024-08-03,0.3905,1,0,primary
746358,2024,2024-08-03,0.6842,0,0,primary
746440,2024,2024-08-03,0.5076,1,1,primary
746608,2024,2024-08-03,0.4462,0,1,fallback
746681,2024,2024-08-03,0.6184,1,1,primary
746846,2024,2024-08-03,0.625,0,0,primary
747087,2024,2024-08-03,0.6218,0,0,fallback
744826,2024,2024-08-04,0.6249,1,1,primary
744979,2024,2024-08-04,0.5134,0,0,primary
745222,2024,2024-08-04,0.4369,0,1,primary
745384,2024,2024-08-04,0.7126,1,1,primary
745468,2024,2024-08-04,0.464,0,1,primary
745627,2024,2024-08-04,0.4262,0,1,fallback
745718,2024,2024-08-04,0.5587,1,1,primary
745879,2024,2024-08-04,0.7212,1,1,primary
746191,2024,2024-08-04,0.4988,1,0,primary
746356,2024,2024-08-04,0.5632,0,0,fallback
746439,2024,2024-08-04,0.5328,0,0,primary
746606,2024,2024-08-04,0.4484,0,1,primary
746680,2024,2024-08-04,0.6477,0,0,primary
746844,2024,2024-08-04,0.7121,1,1,primary
747088,2024,2024-08-04,0.5867,0,0,primary
744821,2024,2024-08-05,0.4776,0,1,primary
744982,2024,2024-08-05,0.5139,1,1,primary
745184,2024,2024-08-05,0.4327,0,1,primary
745628,2024,2024-08-05,0.5788,1,1,fallback
746038,2024,2024-08-05,0.4736,0,1,primary
746116,2024,2024-08-05,0.4465,1,0,primary
746276,2024,2024-08-05,0.5421,0,0,primary
746600,2024,2024-08-05,0.4524,0,1,primary
746847,2024,2024-08-05,0.4645,0,1,fallback
744817,2024,2024-08-06,0.4407,1,0,primary
744901,2024,2024-08-06,0.4761,1,0,primary
744983,2024,2024-08-06,0.5715,0,0,primary
745141,2024,2024-08-06,0.5114,1,1,primary
745221,2024,2024-08-06,0.4955,0,1,primary
745467,2024,2024-08-06,0.4654,0,1,primary
745629,2024,2024-08-06,0.5717,0,0,primary
746033,2024,2024-08-06,0.4685,0,1,primary
746120,2024,2024-08-06,0.4267,0,1,primary
746273,2024,2024-08-06,0.6508,0,0,primary
746519,2024,2024-08-06,0.3362,1,0,primary
746840,2024,2024-08-06,0.4277,1,0,primary
747086,2024,2024-08-06,0.4359,0,1,primary
744822,2024,2024-08-07,0.4137,0,1,primary
744903,2024,2024-08-07,0.415,0,1,fallback
744981,2024,2024-08-07,0.533,0,0,primary
745142,2024,2024-08-07,0.5406,1,1,primary
745223,2024,2024-08-07,0.5479,0,0,primary
745469,2024,2024-08-07,0.5051,0,0,primary
745630,2024,2024-08-07,0.6743,1,1,primary
745709,2024,2024-08-07,0.6048,1,1,fallback
745713,2024,2024-08-07,0.638,0,0,fallback
746031,2024,2024-08-07,0.4135,1,0,fallback
746115,2024,2024-08-07,0.4045,0,1,fallback
746272,2024,2024-08-07,0.6832,1,1,primary
746521,2024,2024-08-07,0.4484,0,1,primary
746602,2024,2024-08-07,0.4724,0,1,primary
746604,2024,2024-08-07,0.4625,0,1,primary
746842,2024,2024-08-07,0.5116,1,1,primary
747085,2024,2024-08-07,0.5016,0,0,primary
744819,2024,2024-08-08,0.4276,0,1,primary
744899,2024,2024-08-08,0.4467,1,0,primary
745143,2024,2024-08-08,0.4507,0,1,primary
745226,2024,2024-08-08,0.5851,1,1,fallback
745466,2024,2024-08-08,0.5966,0,0,primary
745710,2024,2024-08-08,0.6333,0,0,primary
746030,2024,2024-08-08,0.4759,0,1,primary
746522,2024,2024-08-08,0.4856,0,1,primary
747081,2024,2024-08-08,0.5436,0,0,primary
747169,2024,2024-08-08,0.5166,0,0,primary
744818,2024,2024-08-09,0.4883,1,0,primary
744900,2024,2024-08-09,0.4516,1,0,primary
745062,2024,2024-08-09,0.4242,0,1,primary
745220,2024,2024-08-09,0.568,1,1,primary
745308,2024,2024-08-09,0.6508,1,1,primary
745871,2024,2024-08-09,0.5927,1,1,primary
745927,2024,2024-08-09,0.5285,1,1,fallback
745957,2024,2024-08-09,0.4895,1,0,primary
746032,2024,2024-08-09,0.4762,0,1,primary
746113,2024,2024-08-09,0.5518,1,1,primary
746275,2024,2024-08-09,0.6608,0,0,primary
746523,2024,2024-08-09,0.4571,1,0,fallback
746760,2024,2024-08-09,0.465,0,1,primary
746927,2024,2024-08-09,0.4555,0,1,primary
747168,2024,2024-08-09,0.4707,1,0,primary
744820,2024,2024-08-10,0.4226,1,0,primary
744897,2024,2024-08-10,0.5536,0,0,primary
745056,2024,2024-08-10,0.5455,0,0,primary
745219,2024,2024-08-10,0.4899,1,0,primary
745304,2024,2024-08-10,0.5357,1,1,primary
745708,2024,2024-08-10,0.5006,0,0,primary
745712,2024,2024-08-10,0.7315,1,1,primary
745873,2024,2024-08-10,0.4001,0,1,primary
745955,2024,2024-08-10,0.5728,1,1,primary
746026,2024,2024-08-10,0.5123,0,0,primary
746112,2024,2024-08-10,0.5946,1,1,fallback
746269,2024,2024-08-10,0.5931,1,1,primary
746520,2024,2024-08-10,0.4409,0,1,primary
746761,2024,2024-08-10,0.518,0,0,primary
746922,2024,2024-08-10,0.5023,0,0,primary
747164,2024,2024-08-10,0.4201,1,0,primary
744816,2024,2024-08-11,0.4786,0,1,fallback
744895,2024,2024-08-11,0.4033,0,1,primary
745057,2024,2024-08-11,0.6292,1,1,primary
745216,2024,2024-08-11,0.5701,1,1,primary
745303,2024,2024-08-11,0.6416,0,0,primary
745711,2024,2024-08-11,0.5997,1,1,primary
745872,2024,2024-08-11,0.5624,0,0,fallback
745956,2024,2024-08-11,0.5139,0,0,primary
746025,2024,2024-08-11,0.4327,1,0,primary
746114,2024,2024-08-11,0.6746,1,1,primary
746517,2024,2024-08-11,0.4006,1,0,primary
746923,2024,2024-08-11,0.4729,0,1,primary
747166,2024,2024-08-11,0.4933,1,0,primary
745058,2024,2024-08-12,0.5977,0,0,primary
745300,2024,2024-08-12,0.5212,0,0,primary
745383,2024,2024-08-12,0.6,1,1,primary
745874,2024,2024-08-12,0.5514,1,1,primary
745953,2024,2024-08-12,0.4625,0,1,primary
